Store Number,Period,Sales Inc VAT,Sales Ex VAT,Volume,Transactions,CSAT,ASP,Category,Junior Buyer Area,Area,TPNB,Margin,Customer Families,Clubcard Penetration,Avg weekly Customer Frequency,GHS vs Instore,Convenience store names
6,P1,5086.07,8793.68,159,153,86,172.99,Clothing,Frozen Foods,Kerry/Limerick,SKU_72,412.96,Wick,0.37,1.14,GHS,Wilton Store
6,P1,4117.6,8642.07,455,123,83,123.34,Packaged,Breads,Kerry/Limerick,SKU_73,177.63,Omega,0.82,4.49,InStore,Wexford Store
6,P1,1371.01,3333.75,235,244,74,224.28,Packaged,Beers,South Dublin,SKU_74,69.21,Zeta,0.39,1.08,GHS,New Store
6,P1,6704.26,3622.55,489,235,95,104.94,Clothing,Snacks,Kerry/Limerick,SKU_75,404.01,Wick,0.81,3.58,GHS,Arklow Store
6,P1,5052.33,5366.93,362,260,77,388.76,Packaged,Breads,Kerry/Limerick,SKU_76,296.96,Wick,0.61,1.22,InStore,Wilton Store
6,P1,9588.2,4221.14,70,241,92,455.71,Clothing,Snacks,North Dublin,SKU_77,202.0,Omega,0.27,2.74,InStore,New Store
6,P1,9977.64,4516.16,385,240,78,278.49,Clothing,Frozen Foods,Mid-West,SKU_78,352.82,Wick,0.71,0.68,GHS,Wilton Store
6,P1,6022.94,4870.67,400,232,98,186.65,Clothing,Frozen Foods,Kerry/Limerick,SKU_79,130.16,Roshni,0.55,3.24,InStore,Arklow Store
6,P1,7045.21,6386.67,163,132,79,422.67,Fresh,Snacks,South Dublin,SKU_80,363.75,Roshni,0.12,3.92,InStore,Arklow Store
6,P1,8616.69,456.07,434,124,92,255.45,Packaged,Frozen Foods,Mid-West,SKU_81,191.58,Omega,0.77,2.97,InStore,New Store
6,P1,4417.02,9447.19,500,267,93,401.99,Clothing,Beers,Kerry/Limerick,SKU_82,17.55,Roshni,0.32,0.86,GHS,Wexford Store
6,P1,9549.59,2631.09,175,37,81,126.95,Fresh,Dairy,Mid-West,SKU_83,31.06,Omega,0.99,0.96,GHS,New Store
6,P1,6405.97,3817.53,419,85,80,76.46,Packaged,Beers,Mid-West,SKU_84,133.67,Roshni,0.43,2.77,InStore,New Store
6,P1,1110.2,3095.58,141,62,95,359.57,Clothing,Snacks,Mid-West,SKU_85,474.93,Wick,0.66,1.79,InStore,Wilton Store
6,P1,6946.87,6844.16,169,244,92,10.77,Clothing,Berries,Kerry/Limerick,SKU_86,210.8,Wick,0.25,1.77,InStore,Arklow Store
6,P1,8023.33,1404.79,216,259,84,480.42,Packaged,Breads,Kerry/Limerick,SKU_87,25.26,Wick,0.73,1.86,GHS,Wexford Store
6,P1,9871.18,1961.1,204,124,76,441.16,Clothing,Breads,Mid-West,SKU_88,374.02,Roshni,0.29,3.03,InStore,New Store
6,P1,5425.99,702.87,233,87,82,250.76,Clothing,Frozen Foods,Mid-West,SKU_89,99.42,Zeta,0.25,4.04,InStore,Wilton Store
6,P1,3508.43,3857.28,389,35,99,131.58,Packaged,Juice,Mid-West,SKU_90,118.76,Zeta,0.8,2.55,GHS,Wilton Store
6,P1,9219.55,8668.48,97,66,93,394.84,Packaged,Frozen Foods,Mid-West,SKU_91,181.69,Zeta,0.76,1.92,GHS,New Store
6,P1,3567.79,3414.64,299,223,72,342.78,Packaged,Juice,Kerry/Limerick,SKU_92,260.83,Roshni,0.8,2.55,GHS,Wexford Store
6,P1,1587.85,2474.83,386,78,95,162.43,Packaged,Dairy,Mid-West,SKU_93,198.34,Roshni,0.47,3.18,InStore,Wilton Store
6,P1,7321.46,1891.4,322,235,77,378.54,Clothing,Beers,South Dublin,SKU_94,287.71,Zeta,0.57,1.42,GHS,Arklow Store
6,P1,5738.93,2621.3,150,217,87,237.95,Clothing,Frozen Foods,North Dublin,SKU_95,413.96,Wick,0.33,2.92,GHS,Wexford Store
6,P1,696.94,1608.49,305,200,79,229.81,Packaged,Juice,Mid-West,SKU_96,168.69,Wick,0.33,0.8,InStore,Wexford Store
6,P1,6845.4,2233.12,382,119,95,176.87,Packaged,Berries,Mid-West,SKU_97,204.5,Roshni,0.58,4.22,InStore,New Store
6,P1,9510.92,7148.86,222,158,84,466.12,Fresh,Breads,North Dublin,SKU_98,60.93,Omega,0.2,0.95,GHS,Wexford Store
6,P1,3053.04,817.88,210,153,94,393.12,Packaged,Breads,Kerry/Limerick,SKU_99,223.95,Roshni,0.38,1.73,GHS,Wilton Store
6,P1,5001.28,5033.9,222,204,79,388.15,Fresh,Beers,Mid-West,SKU_100,401.67,Omega,0.31,3.04,InStore,Wilton Store
6,P2,963.97,1459.28,433,111,94,243.52,Clothing,Snacks,South Dublin,SKU_1,194.64,Wick,0.83,1.05,GHS,Wilton Store
6,P2,2418.3,1981.15,241,84,95,468.6,Packaged,Frozen Foods,Kerry/Limerick,SKU_2,479.31,Omega,0.94,3.55,GHS,Arklow Store
6,P2,7852.99,4643.96,434,192,88,166.46,Fresh,Beers,North Dublin,SKU_3,36.85,Wick,0.37,1.48,GHS,New Store
6,P2,5176.7,1813.79,293,66,91,352.18,Clothing,Dairy,North Dublin,SKU_4,347.19,Roshni,0.5,2.3,InStore,New Store
6,P2,6332.5,4147.76,264,109,85,295.07,Packaged,Juice,South Dublin,SKU_5,99.73,Zeta,0.93,3.57,InStore,Wexford Store
6,P2,1982.64,1050.97,403,236,88,214.57,Packaged,Frozen Foods,Mid-West,SKU_6,269.57,Omega,0.34,1.86,InStore,New Store
6,P2,5927.54,4056.81,247,174,98,246.67,Fresh,Beers,Kerry/Limerick,SKU_7,433.13,Zeta,0.41,4.58,InStore,Wexford Store
6,P2,7277.42,8192.39,380,284,90,80.76,Clothing,Breads,Kerry/Limerick,SKU_8,458.8,Wick,0.73,3.82,GHS,Arklow Store
6,P2,6899.42,8652.56,434,156,81,238.73,Clothing,Dairy,Mid-West,SKU_9,13.08,Roshni,0.67,2.76,InStore,Arklow Store
6,P2,4155.87,1924.03,254,233,77,442.94,Packaged,Frozen Foods,Kerry/Limerick,SKU_10,499.26,Wick,0.41,3.35,InStore,Wexford Store
6,P2,978.85,1499.82,53,290,80,472.42,Fresh,Snacks,Mid-West,SKU_11,371.81,Roshni,0.56,2.79,InStore,Arklow Store
6,P2,9826.74,6614.47,162,63,72,488.51,Fresh,Snacks,Kerry/Limerick,SKU_12,444.8,Roshni,0.31,0.72,InStore,Wilton Store
6,P2,6620.7,3647.47,67,70,95,370.59,Fresh,Dairy,Mid-West,SKU_13,39.35,Roshni,0.81,3.25,GHS,Wilton Store
6,P2,2803.18,5244.73,278,259,87,288.12,Clothing,Frozen Foods,Mid-West,SKU_14,420.5,Roshni,0.29,4.06,GHS,Wexford Store
6,P2,9973.8,5606.48,218,88,81,133.73,Fresh,Beers,Mid-West,SKU_15,438.19,Roshni,0.89,0.9,GHS,Arklow Store
6,P2,5042.44,2108.71,456,103,98,437.86,Packaged,Dairy,South Dublin,SKU_16,162.06,Zeta,0.33,0.78,InStore,Wilton Store
6,P2,9014.35,5601.07,429,260,91,156.06,Clothing,Frozen Foods,North Dublin,SKU_17,455.04,Wick,0.62,0.63,InStore,New Store
6,P2,2834.96,7005.92,124,58,88,324.91,Fresh,Berries,Mid-West,SKU_18,58.67,Omega,0.97,4.24,InStore,New Store
6,P2,4056.37,8597.13,162,196,87,463.46,Packaged,Breads,Mid-West,SKU_19,469.81,Zeta,0.78,3.41,GHS,Arklow Store
6,P2,7985.87,4316.89,424,270,92,340.88,Packaged,Frozen Foods,Kerry/Limerick,SKU_20,42.39,Wick,0.36,3.38,GHS,Wilton Store
6,P2,6594.26,4782.92,293,40,73,484.39,Clothing,Juice,Mid-West,SKU_21,373.28,Zeta,0.8,1.49,GHS,Wexford Store
6,P2,5995.45,5510.66,207,257,71,320.47,Clothing,Snacks,Kerry/Limerick,SKU_22,241.41,Omega,0.65,0.58,GHS,New Store
6,P2,1152.84,6371.96,246,256,72,58.04,Fresh,Snacks,South Dublin,SKU_23,242.78,Zeta,0.41,1.83,GHS,Wexford Store
6,P2,7023.76,1796.06,161,221,80,353.47,Packaged,Juice,Kerry/Limerick,SKU_24,450.74,Omega,0.18,1.33,GHS,New Store
6,P2,9584.79,2523.79,224,238,81,346.45,Packaged,Berries,South Dublin,SKU_25,130.56,Omega,0.88,1.39,GHS,Wexford Store
6,P2,6755.02,1615.0,159,214,70,101.56,Fresh,Juice,South Dublin,SKU_26,357.09,Wick,0.32,2.81,GHS,Arklow Store
6,P2,5636.06,3845.57,310,171,93,388.19,Packaged,Dairy,Kerry/Limerick,SKU_27,487.45,Zeta,0.36,0.78,GHS,New Store
6,P2,1623.88,8061.1,299,51,81,167.21,Packaged,Dairy,Kerry/Limerick,SKU_28,472.59,Omega,0.17,2.25,GHS,Arklow Store
6,P2,5768.83,4520.87,338,102,84,40.98,Clothing,Snacks,North Dublin,SKU_29,306.07,Roshni,0.21,0.6,GHS,Wexford Store
6,P2,939.66,696.65,350,71,99,396.47,Fresh,Snacks,South Dublin,SKU_30,358.64,Zeta,0.7,1.41,InStore,New Store
6,P2,7559.09,4776.91,479,296,88,194.98,Clothing,Breads,North Dublin,SKU_31,460.51,Zeta,0.67,1.94,InStore,Arklow Store
6,P2,871.97,3436.69,301,274,93,480.03,Fresh,Dairy,Mid-West,SKU_32,485.9,Zeta,0.89,1.01,InStore,Wilton Store
6,P2,558.0,5042.05,117,152,80,158.2,Clothing,Dairy,North Dublin,SKU_33,452.15,Wick,0.32,2.72,InStore,Wexford Store
6,P2,4554.0,8605.23,188,228,82,492.16,Clothing,Dairy,Kerry/Limerick,SKU_34,56.22,Wick,0.97,0.86,GHS,Wilton Store
6,P2,9080.26,5447.14,50,88,71,474.73,Clothing,Snacks,South Dublin,SKU_35,166.13,Roshni,0.45,1.35,GHS,Wexford Store
6,P2,2148.79,4166.41,389,296,85,175.22,Clothing,Berries,Mid-West,SKU_36,358.12,Wick,0.17,0.93,InStore,Arklow Store
6,P2,5048.29,2429.59,262,155,79,140.68,Fresh,Breads,North Dublin,SKU_37,63.0,Zeta,0.64,2.0,GHS,Wilton Store
6,P2,6693.17,1376.41,123,47,91,131.0,Clothing,Berries,Mid-West,SKU_38,22.04,Roshni,0.12,4.07,InStore,Arklow Store
6,P2,8896.32,8252.69,350,89,84,413.26,Clothing,Breads,Mid-West,SKU_39,482.2,Wick,0.21,1.5,GHS,New Store
6,P2,6348.38,7833.49,414,177,87,495.62,Clothing,Beers,South Dublin,SKU_40,192.78,Omega,0.71,3.58,GHS,Wexford Store
6,P2,2957.32,2803.84,54,68,80,429.73,Packaged,Berries,North Dublin,SKU_41,360.66,Wick,0.69,2.1,InStore,Wilton Store
6,P2,4962.91,3942.9,491,170,94,259.25,Packaged,Snacks,North Dublin,SKU_42,486.54,Zeta,0.2,4.27,GHS,New Store
6,P2,711.53,8049.78,401,197,82,338.65,Packaged,Snacks,South Dublin,SKU_43,335.27,Roshni,0.62,2.88,GHS,Wexford Store
6,P2,1780.24,6961.72,177,83,87,188.45,Clothing,Breads,South Dublin,SKU_44,149.62,Zeta,0.77,4.34,InStore,Wexford Store
6,P2,1906.74,735.47,76,124,77,177.62,Clothing,Frozen Foods,Mid-West,SKU_45,426.0,Zeta,0.71,0.65,GHS,Wilton Store
6,P2,4022.12,2559.64,86,217,91,198.19,Packaged,Dairy,Mid-West,SKU_46,18.1,Zeta,0.83,3.09,InStore,Arklow Store
6,P2,1681.95,1609.46,56,297,74,470.05,Clothing,Beers,South Dublin,SKU_47,294.51,Omega,0.61,0.6,InStore,Wilton Store
6,P2,6697.95,6475.5,232,194,98,151.25,Fresh,Juice,Kerry/Limerick,SKU_48,453.55,Omega,0.6,3.0,GHS,Wilton Store
6,P2,8647.47,4993.02,174,193,70,311.77,Fresh,Dairy,South Dublin,SKU_49,18.16,Zeta,0.28,1.48,InStore,New Store
6,P2,9460.68,8029.35,135,251,76,118.23,Clothing,Juice,South Dublin,SKU_50,409.54,Omega,0.33,3.99,GHS,Arklow Store
6,P2,2319.42,5754.83,127,162,78,324.56,Fresh,Berries,North Dublin,SKU_51,284.85,Wick,0.38,3.67,GHS,Wilton Store
6,P2,6602.21,6661.33,261,148,79,397.83,Packaged,Juice,Mid-West,SKU_52,206.99,Wick,0.31,1.45,GHS,New Store
6,P2,1057.32,7560.78,79,226,74,480.62,Packaged,Beers,Kerry/Limerick,SKU_53,72.9,Wick,0.78,1.21,GHS,Wilton Store
6,P2,9817.65,875.56,366,297,82,123.26,Fresh,Berries,Mid-West,SKU_54,321.37,Roshni,0.4,2.07,InStore,Wilton Store
6,P2,7178.18,1756.49,318,138,98,11.93,Fresh,Berries,North Dublin,SKU_55,186.62,Roshni,0.55,3.03,InStore,Arklow Store
6,P2,2042.02,5175.5,414,132,72,200.44,Packaged,Snacks,South Dublin,SKU_56,114.88,Roshni,0.78,4.02,GHS,Wexford Store
6,P2,4005.64,6125.73,202,55,95,372.75,Fresh,Beers,South Dublin,SKU_57,424.5,Omega,0.47,4.87,InStore,New Store
6,P2,5291.81,6475.37,191,258,70,25.24,Fresh,Beers,Kerry/Limerick,SKU_58,30.21,Roshni,0.26,2.86,GHS,New Store
6,P2,8140.81,4234.23,61,180,95,21.51,Packaged,Berries,South Dublin,SKU_59,476.08,Roshni,0.36,0.7,InStore,Wexford Store
6,P2,8725.48,6884.38,166,277,90,102.91,Clothing,Snacks,North Dublin,SKU_60,37.01,Zeta,0.34,1.71,InStore,New Store
6,P2,6476.32,6495.49,146,57,76,116.52,Fresh,Breads,North Dublin,SKU_61,407.64,Zeta,0.19,2.4,InStore,New Store
6,P2,4635.85,8119.17,283,223,99,255.6,Fresh,Beers,South Dublin,SKU_62,327.11,Wick,0.64,0.95,InStore,Wexford Store
6,P2,8094.82,2283.92,69,43,90,474.42,Fresh,Frozen Foods,South Dublin,SKU_63,222.18,Roshni,0.66,1.95,GHS,Wexford Store
6,P2,1287.99,7315.34,203,200,91,412.49,Packaged,Dairy,South Dublin,SKU_64,260.62,Roshni,0.32,3.23,GHS,Wexford Store
6,P2,3312.49,5997.84,193,266,90,444.65,Fresh,Frozen Foods,Mid-West,SKU_65,301.87,Wick,0.69,3.28,GHS,New Store
6,P2,4287.0,3536.72,99,158,75,295.25,Fresh,Juice,South Dublin,SKU_66,353.69,Omega,0.35,4.51,GHS,Wexford Store
6,P2,3334.86,6908.75,249,71,80,321.27,Clothing,Juice,Mid-West,SKU_67,21.25,Wick,0.57,0.84,InStore,Wexford Store
6,P2,6832.19,8196.11,484,224,75,364.94,Fresh,Juice,Mid-West,SKU_68,39.03,Zeta,0.86,2.89,GHS,Wilton Store
6,P2,9870.26,6180.48,213,73,90,469.85,Clothing,Dairy,Mid-West,SKU_69,167.04,Roshni,0.95,1.94,GHS,Arklow Store
6,P2,7827.2,4317.55,64,252,85,141.49,Packaged,Snacks,North Dublin,SKU_70,31.76,Omega,0.1,2.45,GHS,New Store
6,P2,4163.28,1314.51,210,284,89,458.53,Fresh,Snacks,North Dublin,SKU_71,216.52,Roshni,0.47,4.0,GHS,Arklow Store
6,P2,1486.27,5291.63,346,253,85,402.7,Fresh,Berries,Mid-West,SKU_72,185.81,Omega,0.8,1.12,InStore,Arklow Store
6,P2,729.29,4913.63,253,94,94,277.69,Fresh,Dairy,Mid-West,SKU_73,258.66,Omega,0.12,3.43,InStore,Wexford Store
6,P2,7115.9,4897.78,193,158,73,281.4,Packaged,Frozen Foods,Kerry/Limerick,SKU_74,227.6,Zeta,0.83,1.88,GHS,Arklow Store
6,P2,2295.75,6492.11,406,75,95,272.46,Packaged,Juice,Mid-West,SKU_75,393.67,Zeta,0.88,2.13,GHS,Wilton Store
6,P2,6867.58,6727.25,183,160,91,492.36,Packaged,Snacks,Kerry/Limerick,SKU_76,362.27,Roshni,0.69,2.77,GHS,Wilton Store
6,P2,4501.98,2161.67,453,190,72,108.37,Clothing,Frozen Foods,Kerry/Limerick,SKU_77,188.31,Wick,0.83,0.76,InStore,Wexford Store
6,P2,3932.93,3718.43,82,299,79,189.65,Clothing,Frozen Foods,North Dublin,SKU_78,393.31,Zeta,0.65,3.07,InStore,New Store
6,P2,720.19,2427.29,473,136,86,364.32,Fresh,Dairy,Kerry/Limerick,SKU_79,173.36,Wick,0.65,3.84,InStore,New Store
6,P2,1940.36,7091.03,311,165,95,457.92,Packaged,Frozen Foods,Mid-West,SKU_80,212.34,Roshni,0.78,4.9,InStore,Arklow Store
6,P2,3660.22,6994.88,386,53,77,220.24,Fresh,Berries,North Dublin,SKU_81,431.05,Wick,0.19,4.51,InStore,Wexford Store
6,P2,1496.31,6524.6,142,182,94,17.36,Fresh,Berries,North Dublin,SKU_82,128.66,Zeta,0.63,2.27,GHS,Arklow Store
6,P2,1551.26,5982.54,72,172,75,27.55,Clothing,Beers,Kerry/Limerick,SKU_83,483.93,Roshni,0.45,1.51,InStore,Arklow Store
6,P2,4081.11,8841.61,91,124,99,81.27,Clothing,Dairy,South Dublin,SKU_84,66.23,Roshni,0.92,3.91,InStore,Arklow Store
6,P2,7349.05,2123.45,252,225,77,243.02,Packaged,Breads,Kerry/Limerick,SKU_85,305.48,Roshni,0.76,0.68,GHS,Wexford Store
6,P2,9426.4,806.09,479,295,92,424.43,Fresh,Berries,Kerry/Limerick,SKU_86,267.44,Roshni,0.67,1.25,InStore,Wilton Store
6,P2,7537.44,6610.87,445,196,98,26.4,Packaged,Beers,Mid-West,SKU_87,182.76,Roshni,0.84,1.36,GHS,New Store
6,P2,7314.07,7204.21,148,152,94,454.9,Packaged,Snacks,South Dublin,SKU_88,139.7,Roshni,0.75,3.88,GHS,Wexford Store
6,P2,4611.73,3013.21,479,271,92,13.28,Fresh,Frozen Foods,North Dublin,SKU_89,276.34,Zeta,0.79,3.94,InStore,Wexford Store
6,P2,2081.8,3059.72,139,134,73,483.49,Packaged,Beers,Mid-West,SKU_90,14.98,Wick,0.79,1.88,GHS,New Store
6,P2,5266.13,7326.72,496,157,91,267.16,Fresh,Beers,South Dublin,SKU_91,327.25,Wick,0.92,1.16,GHS,Arklow Store
6,P2,8819.35,675.41,142,248,70,30.52,Fresh,Berries,Mid-West,SKU_92,370.55,Zeta,0.43,0.58,InStore,Wilton Store
6,P2,2126.25,7810.93,490,119,76,92.93,Clothing,Frozen Foods,North Dublin,SKU_93,242.09,Wick,0.58,1.33,GHS,New Store
6,P2,5447.0,5095.0,125,86,95,388.27,Packaged,Berries,South Dublin,SKU_94,282.82,Wick,0.48,0.89,GHS,Arklow Store
6,P2,7853.52,6294.74,168,184,92,368.18,Clothing,Frozen Foods,Kerry/Limerick,SKU_95,348.24,Roshni,0.1,4.31,GHS,New Store
6,P2,679.1,3033.85,260,131,85,246.08,Fresh,Snacks,South Dublin,SKU_96,364.61,Roshni,0.11,3.96,InStore,Wexford Store
6,P2,4954.33,1469.04,263,288,88,103.23,Packaged,Breads,Mid-West,SKU_97,52.55,Roshni,0.54,0.56,GHS,New Store
6,P2,2441.32,6814.93,76,208,92,157.24,Fresh,Snacks,South Dublin,SKU_98,52.29,Zeta,0.55,1.19,InStore,Wilton Store
6,P2,1644.29,5540.48,347,107,87,56.32,Packaged,Dairy,Kerry/Limerick,SKU_99,329.03,Wick,0.76,1.81,InStore,Wexford Store
6,P2,7098.95,2501.83,408,158,92,444.85,Clothing,Juice,Mid-West,SKU_100,386.47,Roshni,0.11,4.82,GHS,Arklow Store
6,P3,721.0,668.72,453,206,83,364.63,Fresh,Breads,Mid-West,SKU_1,464.95,Zeta,0.32,3.64,GHS,Arklow Store
6,P3,5415.2,5664.45,456,290,71,298.88,Clothing,Beers,Kerry/Limerick,SKU_2,484.46,Omega,0.84,0.51,GHS,Arklow Store
6,P3,6340.32,4153.17,355,149,98,275.41,Fresh,Snacks,Mid-West,SKU_3,90.41,Roshni,0.47,0.99,GHS,Arklow Store
6,P3,1503.52,5677.32,465,269,91,254.87,Clothing,Snacks,North Dublin,SKU_4,398.94,Wick,0.52,3.78,InStore,Arklow Store
6,P3,6884.31,8073.77,68,247,87,41.44,Packaged,Berries,North Dublin,SKU_5,217.51,Roshni,0.92,2.48,GHS,New Store
6,P3,1782.17,4930.83,86,251,79,272.1,Packaged,Beers,North Dublin,SKU_6,350.44,Zeta,0.81,3.75,InStore,Wexford Store
6,P3,4703.0,9254.74,398,217,86,252.07,Clothing,Beers,Mid-West,SKU_7,128.54,Wick,0.4,1.63,GHS,New Store
6,P3,6941.35,5334.78,73,285,76,465.86,Fresh,Juice,South Dublin,SKU_8,100.96,Zeta,0.23,2.16,InStore,Wilton Store
6,P3,3979.37,8749.21,237,284,84,251.25,Packaged,Snacks,North Dublin,SKU_9,58.98,Omega,0.13,2.58,GHS,Arklow Store
6,P3,7689.89,1523.12,446,164,70,263.77,Fresh,Beers,North Dublin,SKU_10,378.99,Wick,0.5,1.49,GHS,Wexford Store
6,P3,2461.73,5521.18,282,140,99,28.96,Fresh,Snacks,North Dublin,SKU_11,298.87,Wick,0.77,2.74,InStore,New Store
6,P3,5467.49,2867.91,299,222,77,495.33,Fresh,Berries,South Dublin,SKU_12,485.62,Roshni,0.74,1.9,GHS,Wexford Store
6,P3,5199.01,5307.07,291,213,72,33.52,Fresh,Snacks,South Dublin,SKU_13,43.51,Omega,0.76,4.81,GHS,Arklow Store
6,P3,1947.54,5063.26,299,58,75,410.47,Clothing,Breads,Mid-West,SKU_14,11.67,Roshni,0.7,1.74,InStore,New Store
6,P3,7001.35,7175.17,176,177,80,319.91,Packaged,Frozen Foods,Mid-West,SKU_15,403.18,Zeta,0.79,2.27,GHS,Wilton Store
6,P3,5073.4,4699.25,422,51,73,224.56,Fresh,Beers,Mid-West,SKU_16,72.11,Zeta,0.53,1.98,InStore,Wexford Store
6,P3,3960.92,4869.32,104,260,81,445.0,Packaged,Breads,North Dublin,SKU_17,137.6,Wick,0.73,1.11,InStore,Arklow Store
6,P3,4453.17,9246.38,308,54,95,371.9,Packaged,Breads,Kerry/Limerick,SKU_18,84.68,Zeta,0.27,3.03,GHS,Wexford Store
6,P3,7615.69,4104.24,389,247,81,133.36,Packaged,Dairy,Kerry/Limerick,SKU_19,31.44,Zeta,0.66,1.14,InStore,Wilton Store
6,P3,9390.63,1766.6,241,60,70,464.04,Packaged,Berries,Kerry/Limerick,SKU_20,227.14,Wick,0.87,2.55,InStore,Wexford Store
6,P3,1481.71,943.34,115,176,88,211.48,Packaged,Berries,Mid-West,SKU_21,282.46,Roshni,0.82,0.97,GHS,New Store
6,P3,4513.25,8287.65,146,59,76,488.75,Fresh,Frozen Foods,Mid-West,SKU_22,393.25,Wick,0.61,0.76,GHS,Wexford Store
6,P3,8172.16,638.56,284,277,93,95.56,Packaged,Beers,Mid-West,SKU_23,91.91,Roshni,0.97,2.4,InStore,Arklow Store
6,P3,6918.66,2759.21,205,100,85,84.44,Packaged,Snacks,North Dublin,SKU_24,217.73,Omega,0.18,4.64,GHS,New Store
6,P3,6980.38,3801.17,130,276,100,443.07,Packaged,Dairy,Mid-West,SKU_25,158.26,Wick,0.88,4.94,GHS,Wexford Store
6,P3,1175.02,3540.83,344,233,86,439.78,Packaged,Breads,South Dublin,SKU_26,396.21,Wick,0.2,2.37,InStore,Wilton Store
6,P3,9709.03,2063.68,426,233,87,266.68,Packaged,Juice,South Dublin,SKU_27,475.86,Omega,0.37,4.65,InStore,Arklow Store
6,P3,3564.61,579.95,348,145,94,224.54,Fresh,Beers,South Dublin,SKU_28,231.92,Omega,0.56,3.79,GHS,Wilton Store
6,P3,3331.82,4451.27,333,268,92,328.02,Fresh,Breads,Mid-West,SKU_29,479.09,Omega,0.51,4.93,InStore,Wilton Store
6,P3,5475.78,6684.48,293,153,72,302.45,Packaged,Snacks,South Dublin,SKU_30,488.94,Roshni,0.85,2.18,GHS,Wilton Store
6,P3,3300.69,851.9,300,300,84,15.97,Clothing,Beers,South Dublin,SKU_31,430.64,Zeta,0.28,0.91,GHS,Wilton Store
6,P3,5765.24,3596.71,116,235,79,484.87,Clothing,Berries,North Dublin,SKU_32,268.27,Zeta,0.31,4.41,GHS,New Store
6,P3,1844.15,9204.6,429,83,72,206.94,Clothing,Dairy,Mid-West,SKU_33,422.57,Roshni,0.51,1.68,InStore,Wexford Store
6,P3,2977.72,2391.27,251,125,88,160.45,Packaged,Breads,South Dublin,SKU_34,402.47,Omega,0.12,1.59,InStore,New Store
6,P3,7156.32,8695.48,85,276,75,262.73,Packaged,Beers,Kerry/Limerick,SKU_35,234.61,Wick,0.57,4.08,GHS,Wilton Store
6,P3,1101.38,3957.16,205,198,89,359.96,Fresh,Dairy,South Dublin,SKU_36,55.05,Roshni,0.18,2.79,InStore,Arklow Store
6,P3,5965.41,3759.58,135,151,98,164.59,Clothing,Breads,Mid-West,SKU_37,235.94,Omega,0.9,2.76,InStore,Wexford Store
6,P3,3236.58,3711.85,89,286,74,122.45,Clothing,Breads,Mid-West,SKU_38,64.21,Zeta,0.4,4.58,InStore,Wilton Store
6,P3,674.19,8919.34,333,139,95,151.49,Packaged,Frozen Foods,Kerry/Limerick,SKU_39,295.1,Omega,0.82,0.97,GHS,Wilton Store
6,P3,2394.4,2363.88,333,174,73,123.63,Fresh,Berries,Kerry/Limerick,SKU_40,215.21,Roshni,0.78,3.06,GHS,Arklow Store
6,P3,5761.8,6155.17,377,216,100,213.98,Packaged,Breads,Kerry/Limerick,SKU_41,491.76,Omega,0.41,3.5,InStore,Wexford Store
6,P3,2592.85,6029.27,396,243,76,59.54,Packaged,Berries,Kerry/Limerick,SKU_42,316.7,Zeta,0.58,2.44,InStore,Arklow Store
6,P3,5558.77,6122.36,184,256,85,146.12,Fresh,Beers,Kerry/Limerick,SKU_43,246.41,Omega,0.38,4.07,GHS,Wilton Store
6,P3,4913.29,4127.52,177,78,88,218.34,Fresh,Frozen Foods,North Dublin,SKU_44,320.79,Roshni,0.29,4.77,GHS,Wilton Store
6,P3,6617.55,1900.63,65,145,73,370.3,Fresh,Dairy,South Dublin,SKU_45,433.41,Omega,0.93,2.58,GHS,Wilton Store
6,P3,3461.92,8407.74,396,135,80,270.87,Clothing,Juice,Kerry/Limerick,SKU_46,433.75,Zeta,0.82,3.88,GHS,New Store
6,P3,5260.99,4763.87,238,45,98,395.36,Fresh,Juice,North Dublin,SKU_47,103.01,Wick,0.76,2.08,GHS,Wexford Store
6,P3,7427.73,1564.64,368,89,78,243.21,Packaged,Snacks,South Dublin,SKU_48,302.79,Roshni,0.87,1.81,GHS,New Store
6,P3,2966.4,1549.39,453,219,95,211.01,Clothing,Breads,Mid-West,SKU_49,40.67,Wick,0.62,0.8,InStore,Wilton Store
6,P3,4725.5,7580.3,187,212,88,143.19,Fresh,Frozen Foods,Kerry/Limerick,SKU_50,360.35,Zeta,0.68,4.82,GHS,Wilton Store
6,P3,4901.64,4204.77,165,32,78,234.91,Clothing,Beers,Mid-West,SKU_51,244.2,Zeta,0.45,4.33,GHS,Wexford Store
6,P3,4359.29,2595.84,244,224,87,83.35,Clothing,Snacks,North Dublin,SKU_52,93.54,Omega,0.77,1.24,InStore,Wexford Store
6,P3,4079.43,4536.01,52,78,98,214.53,Clothing,Dairy,South Dublin,SKU_53,456.1,Zeta,0.65,1.53,GHS,Wexford Store
6,P3,3785.2,1534.33,290,264,89,335.81,Fresh,Juice,Kerry/Limerick,SKU_54,117.58,Omega,0.85,2.82,InStore,Wexford Store
6,P3,7645.93,7126.74,147,39,89,53.43,Fresh,Breads,South Dublin,SKU_55,148.0,Wick,0.5,2.31,GHS,Wexford Store
6,P3,4746.36,5990.43,81,260,77,42.61,Packaged,Berries,South Dublin,SKU_56,353.81,Wick,0.23,0.72,GHS,New Store
6,P3,4491.28,8525.38,150,268,71,228.37,Fresh,Frozen Foods,South Dublin,SKU_57,438.2,Wick,0.6,1.74,InStore,New Store
